bin1_Fp1	bin1_AF7	bin1_AF3	bin1_F1	bin1_F3	bin1_F5	bin1_F7	bin1_FT7	bin1_FC5	bin1_FC3	bin1_FC1	bin1_C1	bin1_C3	bin1_C5	bin1_T7	bin1_TP7	bin1_CP5	bin1_CP3	bin1_CP1	bin1_P1	bin1_P3	bin1_P5	bin1_P7	bin1_P9	bin1_PO7	bin1_PO3	bin1_O1	bin1_Iz	bin1_Oz	bin1_POz	bin1_Pz	bin1_CPz	bin1_Fpz	bin1_Fp2	bin1_AF8	bin1_AF4	bin1_AFz	bin1_Fz	bin1_F2	bin1_F4	bin1_F6	bin1_F8	bin1_FT8	bin1_FC6	bin1_FC4	bin1_FC2	bin1_FCz	bin1_Cz	bin1_C2	bin1_C4	bin1_C6	bin1_T8	bin1_TP8	bin1_CP6	bin1_CP4	bin1_CP2	bin1_P2	bin1_P4	bin1_P6	bin1_P8	bin1_P10	bin1_PO8	bin1_PO4	bin1_O2		ERPset
   462.891	   458.984	   462.891	   462.891	   462.891	   462.891	   460.938	   462.891	   462.891	   462.891	   468.750	   470.703	   470.703	   470.703	   462.891	   466.797	   466.797	   470.703	   634.766	   634.766	   466.797	   466.797	   636.719	   431.641	   638.672	   638.672	   638.672	   630.859	   634.766	   636.719	   636.719	   500.000	   462.891	   462.891	   462.891	   462.891	   462.891	   462.891	   462.891	   462.891	   480.469	   484.375	   474.609	   478.516	   474.609	   470.703	   470.703	   470.703	   474.609	   480.469	   480.469	   564.453	   484.375	   642.578	   638.672	   480.469	   636.719	   634.766	   636.719	   496.094	   677.734	   636.719	   634.766	   632.813	sen_01_hfhl
   560.547	   564.453	   562.500	   564.453	   562.500	   550.781	   441.406	   443.359	   441.406	   441.406	   564.453	   564.453	   441.406	   443.359	   433.594	   433.594	   439.453	   441.406	   566.406	   439.453	   570.313	   437.500	   433.594	   423.828	   433.594	   572.266	   650.391	   431.641	   650.391	   650.391	   435.547	   437.500	   560.547	   560.547	   562.500	   560.547	   562.500	   562.500	   562.500	   562.500	   560.547	   562.500	   560.547	   562.500	   564.453	   564.453	   564.453	   564.453	   566.406	   568.359	   562.500	   572.266	   595.703	   570.313	   429.688	   429.688	   431.641	   576.172	   429.688	   583.984	   609.375	   607.422	   648.438	   648.438	sen_01_hfll
   466.797	   406.250	   466.797	   466.797	   466.797	   464.844	   423.828	   419.922	   400.391	   681.641	   464.844	   689.453	   687.500	   410.156	   427.734	   417.969	   583.984	   689.453	   689.453	   695.313	   691.406	   587.891	   587.891	   583.984	   587.891	   589.844	   591.797	   593.750	   593.750	   589.844	   693.359	   695.313	   464.844	   466.797	   457.031	   462.891	   464.844	   466.797	   466.797	   507.813	   505.859	   498.047	   513.672	   501.953	   460.938	   462.891	   464.844	   466.797	   462.891	   666.016	   529.297	   507.813	   529.297	   527.344	   699.219	   697.266	   695.313	   697.266	   695.313	   531.250	   529.297	   591.797	   695.313	   591.797	sen_01_lfhl
   494.141	   494.141	   494.141	   494.141	   494.141	   488.281	   494.141	   478.516	   472.656	   476.563	   478.516	   695.313	   474.609	   478.516	   476.563	   476.563	   464.844	   691.406	   697.266	   693.359	   691.406	   466.797	   564.453	   562.500	   572.266	   691.406	   572.266	   572.266	   572.266	   572.266	   695.313	   693.359	   494.141	   494.141	   511.719	   509.766	   494.141	   494.141	   505.859	   507.813	   507.813	   509.766	   515.625	   507.813	   476.563	   494.141	   494.141	   695.313	   482.422	   494.141	   503.906	   593.750	   527.344	   580.078	   578.125	   695.313	   691.406	   691.406	   658.203	   601.563	   693.359	   693.359	   691.406	   574.219	sen_01_lfll
   566.406	   564.453	   560.547	   564.453	   564.453	   562.500	   562.500	   564.453	   564.453	   566.406	   566.406	   566.406	   566.406	   564.453	   572.266	   568.359	   564.453	   564.453	   566.406	   564.453	   564.453	   560.547	   546.875	   541.016	   556.641	   564.453	   638.672	   638.672	   525.391	   562.500	   564.453	   566.406	   693.359	   697.266	   697.266	   697.266	   562.500	   564.453	   562.500	   601.563	   699.219	   697.266	   652.344	   683.594	   611.328	   564.453	   566.406	   566.406	   566.406	   613.281	   681.641	   683.594	   681.641	   677.734	   634.766	   634.766	   634.766	   632.813	   677.734	   679.688	   685.547	   679.688	   679.688	   634.766	sen_02_hfhl
   539.063	   535.156	   533.203	   531.250	   531.250	   529.297	   529.297	   427.734	   425.781	   527.344	   529.297	   525.391	   523.438	   429.688	   484.375	   431.641	   429.688	   521.484	   525.391	   445.313	   439.453	   427.734	   433.594	   437.500	   400.391	   412.109	   408.203	   490.234	   408.203	   447.266	   447.266	   527.344	   539.063	   537.109	   574.219	   572.266	   535.156	   531.250	   531.250	   570.313	   574.219	   574.219	   689.453	   572.266	   654.297	   566.406	   529.297	   527.344	   531.250	   535.156	   535.156	   685.547	   437.500	   533.203	   533.203	   531.250	   531.250	   531.250	   533.203	   531.250	   496.094	   410.156	   498.047	   410.156	sen_02_hfll
   626.953	   478.516	   482.422	   503.906	   503.906	   486.328	   482.422	   498.047	   490.234	   503.906	   503.906	   503.906	   501.953	   492.188	   505.859	   505.859	   503.906	   501.953	   503.906	   656.250	   654.297	   550.781	   658.203	   664.063	   656.250	   615.234	   615.234	   656.250	   617.188	   613.281	   658.203	   658.203	   626.953	   699.219	   697.266	   544.922	   625.000	   501.953	   625.000	   542.969	   626.953	   699.219	   699.219	   580.078	   638.672	   660.156	   503.906	   503.906	   503.906	   503.906	   634.766	   544.922	   644.531	   505.859	   630.859	   503.906	   660.156	   621.094	   664.063	   619.141	   699.219	   617.188	   615.234	   617.188	sen_02_lfhl
   421.875	   558.594	   562.500	   562.500	   562.500	   431.641	   429.688	   476.563	   478.516	   564.453	   564.453	   671.875	   482.422	   482.422	   544.922	   544.922	   669.922	   671.875	   673.828	   667.969	   671.875	   669.922	   667.969	   480.469	   671.875	   664.063	   660.156	   484.375	   662.109	   697.266	   693.359	   671.875	   564.453	   679.688	   677.734	   677.734	   564.453	   564.453	   673.828	   675.781	   677.734	   677.734	   677.734	   677.734	   671.875	   673.828	   673.828	   671.875	   673.828	   677.734	   677.734	   693.359	   675.781	   630.859	   634.766	   634.766	   636.719	   632.813	   628.906	   632.813	   634.766	   687.500	   529.297	   662.109	sen_02_lfll
   521.484	   523.438	   521.484	   523.438	   525.391	   523.438	   525.391	   519.531	   523.438	   523.438	   523.438	   521.484	   523.438	   523.438	   509.766	   505.859	   525.391	   523.438	   521.484	   523.438	   521.484	   500.000	   498.047	   498.047	   626.953	   625.000	   625.000	   667.969	   625.000	   523.438	   521.484	   521.484	   525.391	   529.297	   521.484	   529.297	   513.672	   521.484	   519.531	   515.625	   515.625	   515.625	   515.625	   517.578	   517.578	   519.531	   521.484	   521.484	   517.578	   517.578	   515.625	   527.344	   619.141	   519.531	   517.578	   519.531	   521.484	   517.578	   523.438	   621.094	   615.234	   667.969	   625.000	   625.000	sen_03_hfhl
   529.297	   687.500	   443.359	   433.594	   435.547	   437.500	   650.391	   435.547	   435.547	   433.594	   433.594	   429.688	   429.688	   427.734	   431.641	   433.594	   429.688	   429.688	   429.688	   429.688	   431.641	   429.688	   431.641	   617.188	   691.406	   691.406	   621.094	   626.953	   626.953	   429.688	   431.641	   431.641	   683.594	   427.734	   423.828	   431.641	   429.688	   431.641	   433.594	   431.641	   423.828	   421.875	   425.781	   427.734	   431.641	   433.594	   433.594	   433.594	   433.594	   433.594	   431.641	   433.594	   427.734	   429.688	   431.641	   431.641	   431.641	   646.484	   429.688	   638.672	   406.250	   636.719	   636.719	   427.734	sen_03_hfll
